Year,StateID,Age,Education,Sex,Income,Race/Ethnicity,Obese,Overweight
2013,NY,Unknown,Unknown,Unknown,Unknown,2 or more races,28.9,36.6
2013,NY,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,18.4,40.6
2013,NY,Unknown,Unknown,Unknown,Unknown,Asian,8.4,30.7
2013,NY,Unknown,Unknown,Unknown,Unknown,Hispanic,30.0,36.1
2013,NY,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,34.2,36.6
2013,NY,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,24.0,36.2
2013,NY,Unknown,Unknown,Unknown,Unknown,Unknown,25.4,35.9
2013,OH,18 - 24,Unknown,Unknown,Unknown,Unknown,17.8,24.2
2013,OH,25 - 34,Unknown,Unknown,Unknown,Unknown,24.8,34.5
2013,OH,35 - 44,Unknown,Unknown,Unknown,Unknown,35.3,36.4
2013,OH,45 - 54,Unknown,Unknown,Unknown,Unknown,35.0,33.6
2013,OH,55 - 64,Unknown,Unknown,Unknown,Unknown,37.4,35.8
2013,OH,65 or older,Unknown,Unknown,Unknown,Unknown,28.6,40.1
2013,OH,Unknown,College graduate,Unknown,Unknown,Unknown,24.6,37.7
2013,OH,Unknown,High school graduate,Unknown,Unknown,Unknown,31.7,33.9
2013,OH,Unknown,Less than high school,Unknown,Unknown,Unknown,36.0,32.0
2013,OH,Unknown,Some college or technical school,Unknown,Unknown,Unknown,30.9,34.4
2013,OH,Unknown,Unknown,Female,Unknown,Unknown,30.8,28.7
2013,OH,Unknown,Unknown,Male,Unknown,Unknown,30.0,40.7
2013,OH,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,35.8,30.5
2013,OH,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,28.8,35.0
2013,OH,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,32.6,34.7
2013,OH,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,30.9,37.0
2013,OH,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,26.1,38.0
2013,OH,Unknown,Unknown,Unknown,Data not reported,Unknown,24.2,35.8
2013,OH,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,35.6,29.5
2013,OH,Unknown,Unknown,Unknown,Unknown,2 or more races,46.1,31.9
2013,OH,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,23.1,38.2
2013,OH,Unknown,Unknown,Unknown,Unknown,Asian,6.6,32.4
2013,OH,Unknown,Unknown,Unknown,Unknown,Hispanic,32.5,36.2
2013,OH,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,34.5,32.8
2013,OH,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,30.0,35.0
2013,OH,Unknown,Unknown,Unknown,Unknown,Other,33.3,23.9
2013,OH,Unknown,Unknown,Unknown,Unknown,Unknown,30.4,34.7
2013,OK,18 - 24,Unknown,Unknown,Unknown,Unknown,25.0,28.3
2013,OK,25 - 34,Unknown,Unknown,Unknown,Unknown,29.9,32.7
2013,OK,35 - 44,Unknown,Unknown,Unknown,Unknown,34.4,39.5
2013,OK,45 - 54,Unknown,Unknown,Unknown,Unknown,40.1,34.9
2013,OK,55 - 64,Unknown,Unknown,Unknown,Unknown,38.1,36.1
2013,OK,65 or older,Unknown,Unknown,Unknown,Unknown,26.9,39.1
2013,OK,Unknown,College graduate,Unknown,Unknown,Unknown,28.3,37.4
2013,OK,Unknown,High school graduate,Unknown,Unknown,Unknown,33.9,36.1
2013,OK,Unknown,Less than high school,Unknown,Unknown,Unknown,35.6,33.3
2013,OK,Unknown,Some college or technical school,Unknown,Unknown,Unknown,32.6,34.3
2013,OK,Unknown,Unknown,Female,Unknown,Unknown,32.2,30.7
2013,OK,Unknown,Unknown,Male,Unknown,Unknown,32.9,40.1
2013,OK,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,34.6,33.6
2013,OK,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,31.9,38.1
2013,OK,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,32.0,37.4
2013,OK,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,34.3,38.5
2013,OK,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,31.3,35.9
2013,OK,Unknown,Unknown,Unknown,Data not reported,Unknown,26.0,33.4
2013,OK,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,36.4,31.1
2013,OK,Unknown,Unknown,Unknown,Unknown,2 or more races,29.9,32.5
2013,OK,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,41.3,35.4
2013,OK,Unknown,Unknown,Unknown,Unknown,Asian,18.3,29.5
2013,OK,Unknown,Unknown,Unknown,Unknown,Hispanic,34.4,40.3
2013,OK,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,35.8,36.2
2013,OK,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,31.6,35.1
2013,OK,Unknown,Unknown,Unknown,Unknown,Unknown,32.5,35.4
2013,OR,18 - 24,Unknown,Unknown,Unknown,Unknown,10.0,25.6
2013,OR,25 - 34,Unknown,Unknown,Unknown,Unknown,26.2,29.5
2013,OR,35 - 44,Unknown,Unknown,Unknown,Unknown,30.6,31.3
2013,OR,45 - 54,Unknown,Unknown,Unknown,Unknown,30.4,36.3
2013,OR,55 - 64,Unknown,Unknown,Unknown,Unknown,31.0,35.6
2013,OR,65 or older,Unknown,Unknown,Unknown,Unknown,26.0,38.6
2013,OR,Unknown,College graduate,Unknown,Unknown,Unknown,17.9,34.9
2013,OR,Unknown,High school graduate,Unknown,Unknown,Unknown,29.4,32.3
2013,OR,Unknown,Less than high school,Unknown,Unknown,Unknown,31.4,31.9
2013,OR,Unknown,Some college or technical school,Unknown,Unknown,Unknown,29.2,33.5
2013,OR,Unknown,Unknown,Female,Unknown,Unknown,25.0,27.4
2013,OR,Unknown,Unknown,Male,Unknown,Unknown,28.0,39.2
2013,OR,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,30.1,33.4
2013,OR,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,27.7,34.0
2013,OR,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,25.2,39.7
2013,OR,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,29.0,36.1
2013,OR,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,23.1,33.7
2013,OR,Unknown,Unknown,Unknown,Data not reported,Unknown,23.8,27.0
2013,OR,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,28.4,27.3
2013,OR,Unknown,Unknown,Unknown,Unknown,2 or more races,36.8,27.4
2013,OR,Unknown,Unknown,Unknown,Unknown,Asian,5.6,22.0
2013,OR,Unknown,Unknown,Unknown,Unknown,Hispanic,32.1,31.6
2013,OR,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,25.9,34.4
2013,OR,Unknown,Unknown,Unknown,Unknown,Unknown,26.5,33.4
2013,PA,18 - 24,Unknown,Unknown,Unknown,Unknown,14.9,25.9
2013,PA,25 - 34,Unknown,Unknown,Unknown,Unknown,27.8,33.6
2013,PA,35 - 44,Unknown,Unknown,Unknown,Unknown,34.5,33.1
2013,PA,45 - 54,Unknown,Unknown,Unknown,Unknown,32.2,35.7
2013,PA,55 - 64,Unknown,Unknown,Unknown,Unknown,36.7,36.6
2013,PA,65 or older,Unknown,Unknown,Unknown,Unknown,30.1,38.6
2013,PA,Unknown,College graduate,Unknown,Unknown,Unknown,21.0,38.1
2013,PA,Unknown,High school graduate,Unknown,Unknown,Unknown,32.4,34.2
2013,PA,Unknown,Less than high school,Unknown,Unknown,Unknown,35.1,32.4
2013,PA,Unknown,Some college or technical school,Unknown,Unknown,Unknown,33.1,32.4
2013,PA,Unknown,Unknown,Female,Unknown,Unknown,29.7,28.0
2013,PA,Unknown,Unknown,Male,Unknown,Unknown,30.3,41.1
2013,PA,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,32.3,32.8
2013,PA,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,33.8,31.3
2013,PA,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,32.6,36.4
2013,PA,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,31.4,34.7
2013,PA,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,26.0,38.7
2013,PA,Unknown,Unknown,Unknown,Data not reported,Unknown,25.7,33.8
2013,PA,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,34.0,28.0
2013,PA,Unknown,Unknown,Unknown,Unknown,2 or more races,30.6,26.8
2013,PA,Unknown,Unknown,Unknown,Unknown,Asian,4.0,33.2
2013,PA,Unknown,Unknown,Unknown,Unknown,Hispanic,35.3,33.5
2013,PA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,36.3,33.8
2013,PA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,29.7,34.9
2013,PA,Unknown,Unknown,Unknown,Unknown,Unknown,30.0,34.5
2013,PR,18 - 24,Unknown,Unknown,Unknown,Unknown,15.6,25.3
2013,PR,25 - 34,Unknown,Unknown,Unknown,Unknown,26.5,36.3
2013,PR,35 - 44,Unknown,Unknown,Unknown,Unknown,33.8,41.2
2013,PR,45 - 54,Unknown,Unknown,Unknown,Unknown,34.9,40.6
2013,PR,55 - 64,Unknown,Unknown,Unknown,Unknown,33.5,43.0
2013,PR,65 or older,Unknown,Unknown,Unknown,Unknown,21.6,42.9
2013,PR,Unknown,College graduate,Unknown,Unknown,Unknown,25.4,39.9
2013,PR,Unknown,High school graduate,Unknown,Unknown,Unknown,30.0,38.8
2013,PR,Unknown,Less than high school,Unknown,Unknown,Unknown,28.7,39.2
2013,PR,Unknown,Some college or technical school,Unknown,Unknown,Unknown,27.1,36.9
2013,PR,Unknown,Unknown,Female,Unknown,Unknown,29.1,33.2
2013,PR,Unknown,Unknown,Male,Unknown,Unknown,26.7,44.5
2013,PR,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,29.5,38.6
2013,PR,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,24.5,45.6
2013,PR,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,25.4,43.3
2013,PR,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,31.9,45.0
2013,PR,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,26.5,38.7
2013,PR,Unknown,Unknown,Unknown,Data not reported,Unknown,23.0,36.5
2013,PR,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,29.7,37.4
2013,PR,Unknown,Unknown,Unknown,Unknown,Hispanic,27.8,38.8
2013,PR,Unknown,Unknown,Unknown,Unknown,Unknown,27.9,38.7
2013,RI,18 - 24,Unknown,Unknown,Unknown,Unknown,15.8,23.9
2013,RI,25 - 34,Unknown,Unknown,Unknown,Unknown,29.0,37.5
2013,RI,35 - 44,Unknown,Unknown,Unknown,Unknown,30.3,39.4
2013,RI,45 - 54,Unknown,Unknown,Unknown,Unknown,31.7,39.2
2013,RI,55 - 64,Unknown,Unknown,Unknown,Unknown,28.0,40.6
2013,RI,65 or older,Unknown,Unknown,Unknown,Unknown,26.8,40.3
2013,RI,Unknown,College graduate,Unknown,Unknown,Unknown,21.2,38.6
2013,RI,Unknown,High school graduate,Unknown,Unknown,Unknown,28.9,37.8
2013,RI,Unknown,Less than high school,Unknown,Unknown,Unknown,31.0,36.1
2013,RI,Unknown,Some college or technical school,Unknown,Unknown,Unknown,29.6,36.3
2013,RI,Unknown,Unknown,Female,Unknown,Unknown,26.1,31.5
2013,RI,Unknown,Unknown,Male,Unknown,Unknown,28.5,43.2
2013,RI,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,29.2,36.6
2013,RI,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,36.1,32.1
2013,RI,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,28.8,44.0
2013,RI,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,27.6,41.4
2013,RI,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,23.5,37.7
2013,RI,Unknown,Unknown,Unknown,Data not reported,Unknown,22.9,34.0
2013,RI,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,32.0,33.3
2013,RI,Unknown,Unknown,Unknown,Unknown,2 or more races,24.0,34.3
2013,RI,Unknown,Unknown,Unknown,Unknown,Asian,11.9,32.9
2013,RI,Unknown,Unknown,Unknown,Unknown,Hispanic,30.6,39.7
2013,RI,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,35.6,36.7
2013,RI,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,26.6,36.8
2013,RI,Unknown,Unknown,Unknown,Unknown,Other,41.5,38.4
2013,RI,Unknown,Unknown,Unknown,Unknown,Unknown,27.3,37.3
2013,SC,18 - 24,Unknown,Unknown,Unknown,Unknown,17.9,26.0
2013,SC,25 - 34,Unknown,Unknown,Unknown,Unknown,34.2,29.6
2013,SC,35 - 44,Unknown,Unknown,Unknown,Unknown,36.0,36.5
2013,SC,45 - 54,Unknown,Unknown,Unknown,Unknown,35.8,36.9
2013,SC,55 - 64,Unknown,Unknown,Unknown,Unknown,37.6,36.7
2013,SC,65 or older,Unknown,Unknown,Unknown,Unknown,26.7,39.8
2013,SC,Unknown,College graduate,Unknown,Unknown,Unknown,25.4,36.8
2013,SC,Unknown,High school graduate,Unknown,Unknown,Unknown,32.4,35.3
2013,SC,Unknown,Less than high school,Unknown,Unknown,Unknown,35.3,32.8
2013,SC,Unknown,Some college or technical school,Unknown,Unknown,Unknown,33.9,33.7
2013,SC,Unknown,Unknown,Female,Unknown,Unknown,33.4,29.8
2013,SC,Unknown,Unknown,Male,Unknown,Unknown,30.1,39.7
2013,SC,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,36.1,31.7
2013,SC,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,33.8,34.5
2013,SC,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,32.0,35.5
2013,SC,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,31.1,39.1
2013,SC,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,27.8,37.2
2013,SC,Unknown,Unknown,Unknown,Data not reported,Unknown,24.8,34.6
2013,SC,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,37.7,30.4
2013,SC,Unknown,Unknown,Unknown,Unknown,2 or more races,38.8,17.1
2013,SC,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,31.4,28.7
2013,SC,Unknown,Unknown,Unknown,Unknown,Asian,8.1,25.2
2013,SC,Unknown,Unknown,Unknown,Unknown,Hispanic,36.1,36.9
2013,SC,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,43.0,32.4
2013,SC,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,27.6,35.9
2013,SC,Unknown,Unknown,Unknown,Unknown,Unknown,31.7,34.7
2013,SD,18 - 24,Unknown,Unknown,Unknown,Unknown,17.3,28.0
2013,SD,25 - 34,Unknown,Unknown,Unknown,Unknown,27.7,33.4
2013,SD,35 - 44,Unknown,Unknown,Unknown,Unknown,32.8,38.2
2013,SD,45 - 54,Unknown,Unknown,Unknown,Unknown,35.7,35.6
2013,SD,55 - 64,Unknown,Unknown,Unknown,Unknown,34.6,42.1
2013,SD,65 or older,Unknown,Unknown,Unknown,Unknown,28.7,42.3
2013,SD,Unknown,College graduate,Unknown,Unknown,Unknown,27.6,37.0
2013,SD,Unknown,High school graduate,Unknown,Unknown,Unknown,27.8,40.2
2013,SD,Unknown,Less than high school,Unknown,Unknown,Unknown,31.6,36.7
2013,SD,Unknown,Some college or technical school,Unknown,Unknown,Unknown,32.6,34.6
2013,SD,Unknown,Unknown,Female,Unknown,Unknown,27.6,31.9
2013,SD,Unknown,Unknown,Male,Unknown,Unknown,32.0,42.0
2013,SD,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,30.7,34.6
2013,SD,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,28.8,40.8
2013,SD,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,25.2,40.0
2013,SD,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,34.2,35.3
2013,SD,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,29.5,39.3
2013,SD,Unknown,Unknown,Unknown,Data not reported,Unknown,29.2,34.8
2013,SD,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,31.7,33.6
2013,SD,Unknown,Unknown,Unknown,Unknown,2 or more races,28.6,38.6
2013,SD,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,35.1,35.3
2013,SD,Unknown,Unknown,Unknown,Unknown,Hispanic,28.9,34.7
2013,SD,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,29.9,37.3
2013,SD,Unknown,Unknown,Unknown,Unknown,Unknown,29.9,37.1
2013,TN,18 - 24,Unknown,Unknown,Unknown,Unknown,17.9,35.5
2013,TN,25 - 34,Unknown,Unknown,Unknown,Unknown,33.5,31.2
2013,TN,35 - 44,Unknown,Unknown,Unknown,Unknown,40.3,33.7
2013,TN,45 - 54,Unknown,Unknown,Unknown,Unknown,39.8,31.8
2013,TN,55 - 64,Unknown,Unknown,Unknown,Unknown,38.6,38.0
2013,TN,65 or older,Unknown,Unknown,Unknown,Unknown,28.3,38.2
2013,TN,Unknown,College graduate,Unknown,Unknown,Unknown,27.0,38.8
2013,TN,Unknown,High school graduate,Unknown,Unknown,Unknown,34.7,36.9
2013,TN,Unknown,Less than high school,Unknown,Unknown,Unknown,41.3,28.2
2013,TN,Unknown,Some college or technical school,Unknown,Unknown,Unknown,33.2,32.8
2013,TN,Unknown,Unknown,Female,Unknown,Unknown,34.6,28.8
2013,TN,Unknown,Unknown,Male,Unknown,Unknown,32.8,40.7
2013,TN,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,36.1,31.9
2013,TN,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,35.7,32.8
2013,TN,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,39.0,34.3
2013,TN,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,35.8,37.2
2013,TN,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,26.3,39.7
2013,TN,Unknown,Unknown,Unknown,Data not reported,Unknown,30.6,35.0
2013,TN,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,38.0,31.9
2013,TN,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,40.4,34.9
2013,TN,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,33.0,34.6
2013,TN,Unknown,Unknown,Unknown,Unknown,Unknown,33.7,34.7
2013,TX,18 - 24,Unknown,Unknown,Unknown,Unknown,19.0,22.5
2013,TX,25 - 34,Unknown,Unknown,Unknown,Unknown,30.6,33.9
2013,TX,35 - 44,Unknown,Unknown,Unknown,Unknown,33.5,39.8
2013,TX,45 - 54,Unknown,Unknown,Unknown,Unknown,35.3,36.4
2013,TX,55 - 64,Unknown,Unknown,Unknown,Unknown,37.1,38.9
2013,TX,65 or older,Unknown,Unknown,Unknown,Unknown,27.6,38.0
2013,TX,Unknown,College graduate,Unknown,Unknown,Unknown,22.9,37.9
2013,TX,Unknown,High school graduate,Unknown,Unknown,Unknown,34.0,32.3
2013,TX,Unknown,Less than high school,Unknown,Unknown,Unknown,38.7,35.7
2013,TX,Unknown,Some college or technical school,Unknown,Unknown,Unknown,29.8,35.7
2013,TX,Unknown,Unknown,Female,Unknown,Unknown,32.2,29.1
2013,TX,Unknown,Unknown,Male,Unknown,Unknown,29.6,41.1
2013,TX,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,35.1,35.4
2013,TX,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,31.2,36.5
2013,TX,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,32.0,34.0
2013,TX,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,31.6,37.3
2013,TX,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,24.7,38.5
2013,TX,Unknown,Unknown,Unknown,Data not reported,Unknown,26.8,31.8
2013,TX,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,41.1,30.7
2013,TX,Unknown,Unknown,Unknown,Unknown,2 or more races,27.2,27.8
2013,TX,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,27.2,24.4
2013,TX,Unknown,Unknown,Unknown,Unknown,Asian,9.5,33.3
2013,TX,Unknown,Unknown,Unknown,Unknown,Hispanic,36.5,36.2
2013,TX,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,38.8,34.1
2013,TX,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,27.1,35.3
2013,TX,Unknown,Unknown,Unknown,Unknown,Unknown,30.9,35.3
2013,US,18 - 24,Unknown,Unknown,Unknown,Unknown,15.4,25.8
2013,US,25 - 34,Unknown,Unknown,Unknown,Unknown,26.4,33.7
2013,US,35 - 44,Unknown,Unknown,Unknown,Unknown,31.7,36.3
2013,US,45 - 54,Unknown,Unknown,Unknown,Unknown,33.3,37.0
2013,US,55 - 64,Unknown,Unknown,Unknown,Unknown,33.5,38.0
2013,US,65 or older,Unknown,Unknown,Unknown,Unknown,26.5,39.5
2013,US,Unknown,College graduate,Unknown,Unknown,Unknown,20.9,36.9
2013,US,Unknown,High school graduate,Unknown,Unknown,Unknown,30.7,35.3
2013,US,Unknown,Less than high school,Unknown,Unknown,Unknown,34.1,34.9
2013,US,Unknown,Some college or technical school,Unknown,Unknown,Unknown,29.6,34.9
2013,US,Unknown,Unknown,Female,Unknown,Unknown,28.3,29.3
2013,US,Unknown,Unknown,Male,Unknown,Unknown,28.3,41.7
2013,US,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,32.3,34.3
2013,US,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,29.8,35.9
2013,US,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,30.0,36.7
2013,US,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,28.8,37.8
2013,US,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,23.9,37.9
2013,US,Unknown,Unknown,Unknown,Data not reported,Unknown,24.4,32.7
2013,US,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,33.6,30.7
2013,US,Unknown,Unknown,Unknown,Unknown,2 or more races,31.7,31.3
2013,US,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,34.9,33.2
2013,US,Unknown,Unknown,Unknown,Unknown,Asian,9.6,30.6
2013,US,Unknown,Unknown,Unknown,Unknown,Hawaiian/Pacific Islander,30.1,32.7
2013,US,Unknown,Unknown,Unknown,Unknown,Hispanic,31.5,37.1
2013,US,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,37.8,34.9
2013,US,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,27.1,35.8
2013,US,Unknown,Unknown,Unknown,Unknown,Other,24.8,36.6
2013,US,Unknown,Unknown,Unknown,Unknown,Unknown,28.3,35.5
2013,UT,18 - 24,Unknown,Unknown,Unknown,Unknown,11.3,25.0
2013,UT,25 - 34,Unknown,Unknown,Unknown,Unknown,21.4,33.0
2013,UT,35 - 44,Unknown,Unknown,Unknown,Unknown,28.1,36.1
2013,UT,45 - 54,Unknown,Unknown,Unknown,Unknown,30.7,38.2
2013,UT,55 - 64,Unknown,Unknown,Unknown,Unknown,30.4,40.1
2013,UT,65 or older,Unknown,Unknown,Unknown,Unknown,25.4,40.2
2013,UT,Unknown,College graduate,Unknown,Unknown,Unknown,20.8,36.9
2013,UT,Unknown,High school graduate,Unknown,Unknown,Unknown,25.4,33.8
2013,UT,Unknown,Less than high school,Unknown,Unknown,Unknown,21.9,39.3
2013,UT,Unknown,Some college or technical school,Unknown,Unknown,Unknown,26.0,33.5
2013,UT,Unknown,Unknown,Female,Unknown,Unknown,23.7,28.1
2013,UT,Unknown,Unknown,Male,Unknown,Unknown,24.6,41.4
2013,UT,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,27.1,32.1
2013,UT,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,26.0,37.5
2013,UT,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,27.0,36.2
2013,UT,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,25.5,36.9
2013,UT,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,22.1,37.0
2013,UT,Unknown,Unknown,Unknown,Data not reported,Unknown,18.0,31.4
2013,UT,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,26.3,27.7
2013,UT,Unknown,Unknown,Unknown,Unknown,2 or more races,24.7,33.3
2013,UT,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,27.4,35.2
2013,UT,Unknown,Unknown,Unknown,Unknown,Asian,8.0,25.8
2013,UT,Unknown,Unknown,Unknown,Unknown,Hispanic,27.7,40.6
2013,UT,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,33.6,45.8
2013,UT,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,23.6,34.3
2013,UT,Unknown,Unknown,Unknown,Unknown,Unknown,24.1,35.0
2013,VA,18 - 24,Unknown,Unknown,Unknown,Unknown,12.4,28.8
2013,VA,25 - 34,Unknown,Unknown,Unknown,Unknown,22.7,36.7
2013,VA,35 - 44,Unknown,Unknown,Unknown,Unknown,32.9,38.3
2013,VA,45 - 54,Unknown,Unknown,Unknown,Unknown,31.8,39.2
2013,VA,55 - 64,Unknown,Unknown,Unknown,Unknown,33.3,38.5
2013,VA,65 or older,Unknown,Unknown,Unknown,Unknown,26.4,37.2
2013,VA,Unknown,College graduate,Unknown,Unknown,Unknown,21.4,37.7
2013,VA,Unknown,High school graduate,Unknown,Unknown,Unknown,31.0,37.5
2013,VA,Unknown,Less than high school,Unknown,Unknown,Unknown,30.6,35.7
2013,VA,Unknown,Some college or technical school,Unknown,Unknown,Unknown,28.8,35.8
2013,VA,Unknown,Unknown,Female,Unknown,Unknown,27.3,30.7
2013,VA,Unknown,Unknown,Male,Unknown,Unknown,27.1,42.8
2013,VA,Unknown,Unknown,Unknown,"$15,000 - $24,999",Unknown,32.4,32.2
2013,VA,Unknown,Unknown,Unknown,"$25,000 - $34,999",Unknown,29.1,36.5
2013,VA,Unknown,Unknown,Unknown,"$35,000 - $49,999",Unknown,27.2,41.3
2013,VA,Unknown,Unknown,Unknown,"$50,000 - $74,999",Unknown,28.3,39.2
2013,VA,Unknown,Unknown,Unknown,"$75,000 or greater",Unknown,23.5,39.2
2013,VA,Unknown,Unknown,Unknown,Data not reported,Unknown,23.5,32.2
2013,VA,Unknown,Unknown,Unknown,"Less than $15,000",Unknown,33.4,32.3
2013,VA,Unknown,Unknown,Unknown,Unknown,2 or more races,30.5,34.2
2013,VA,Unknown,Unknown,Unknown,Unknown,American Indian/Alaska Native,24.2,38.1
2013,VA,Unknown,Unknown,Unknown,Unknown,Asian,10.2,30.9
2013,VA,Unknown,Unknown,Unknown,Unknown,Hispanic,22.4,36.1
2013,VA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic Black,39.4,37.2
2013,VA,Unknown,Unknown,Unknown,Unknown,Non-Hispanic White,25.6,37.3
2013,VA,Unknown,Unknown,Unknown,Unknown,Other,30.8,29.6
2013,VA,Unknown,Unknown,Unknown,Unknown,Unknown,27.2,36.8
2013,VT,18 - 24,Unknown,Unknown,Unknown,Unknown,11.0,30.9
2013,VT,25 - 34,Unknown,Unknown,Unknown,Unknown,24.5,34.0
2013,VT,35 - 44,Unknown,Unknown,Unknown,Unknown,29.3,37.7
